Team_ID,Date,Var.5,Opponent,School,School_url,Var.8,Opponent_url
georgia-tech,"Sat, Dec 5, 2015",@,Tulane,Georgia Tech,georgia-tech,W,tulane
georgia-tech,"Tue, Dec 15, 2015",,Virginia Commonwealth,Georgia Tech,georgia-tech,W,virginia-commonwealth
georgia-tech,"Sat, Dec 19, 2015",@,Georgia,Georgia Tech,georgia-tech,L,georgia
georgia-tech,"Mon, Dec 21, 2015",,Southeastern Louisiana,Georgia Tech,georgia-tech,W,southeastern-louisiana
georgia-tech,"Wed, Dec 23, 2015",,Colgate,Georgia Tech,georgia-tech,W,colgate
georgia-tech,"Tue, Dec 29, 2015",,Duquesne,Georgia Tech,georgia-tech,W,duquesne
georgia-tech,"Sat, Jan 2, 2016",@,North Carolina (7),Georgia Tech,georgia-tech,L,north-carolina
georgia-tech,"Wed, Jan 6, 2016",@,Pittsburgh (24),Georgia Tech,georgia-tech,L,pittsburgh
georgia-tech,"Sat, Jan 9, 2016",,Virginia (4),Georgia Tech,georgia-tech,W,virginia
georgia-tech,"Wed, Jan 13, 2016",@,Notre Dame,Georgia Tech,georgia-tech,L,notre-dame
georgia-tech,"Sat, Jan 16, 2016",,Virginia Tech,Georgia Tech,georgia-tech,L,virginia-tech
georgia-tech,"Sat, Jan 23, 2016",,Louisville (17),Georgia Tech,georgia-tech,L,louisville
georgia-tech,"Wed, Jan 27, 2016",@,North Carolina State,Georgia Tech,georgia-tech,W,north-carolina-state
georgia-tech,"Sat, Jan 30, 2016",@,Syracuse,Georgia Tech,georgia-tech,L,syracuse
georgia-tech,"Tue, Feb 2, 2016",,Duke,Georgia Tech,georgia-tech,L,duke
georgia-tech,"Sun, Feb 7, 2016",,Miami (FL) (17),Georgia Tech,georgia-tech,L,miami-fl
georgia-tech,"Wed, Feb 10, 2016",,Wake Forest,Georgia Tech,georgia-tech,W,wake-forest
georgia-tech,"Sat, Feb 13, 2016",@,Clemson,Georgia Tech,georgia-tech,L,clemson
georgia-tech,"Wed, Feb 17, 2016",@,Florida State,Georgia Tech,georgia-tech,W,florida-state
georgia-tech,"Sat, Feb 20, 2016",,Notre Dame (19),Georgia Tech,georgia-tech,W,notre-dame
georgia-tech,"Tue, Feb 23, 2016",,Clemson,Georgia Tech,georgia-tech,W,clemson
georgia-tech,"Sat, Feb 27, 2016",@,Boston College,Georgia Tech,georgia-tech,W,boston-college
georgia-tech,"Tue, Mar 1, 2016",@,Louisville (11),Georgia Tech,georgia-tech,L,louisville
georgia-tech,"Sat, Mar 5, 2016",,Pittsburgh,Georgia Tech,georgia-tech,W,pittsburgh
georgia,"Fri, Nov 13, 2015",,Chattanooga,Georgia,georgia,L,chattanooga
georgia,"Fri, Nov 20, 2015",,Murray State,Georgia,georgia,W,murray-state
georgia,"Wed, Nov 25, 2015",,High Point,Georgia,georgia,W,high-point
georgia,"Sat, Nov 28, 2015",@,Seton Hall,Georgia,georgia,L,seton-hall
georgia,"Tue, Dec 1, 2015",,Oakland,Georgia,georgia,W,oakland
georgia,"Fri, Dec 4, 2015",,Kansas State,Georgia,georgia,L,kansas-state
georgia,"Tue, Dec 8, 2015",,Winthrop,Georgia,georgia,W,winthrop
georgia,"Sat, Dec 19, 2015",,Georgia Tech,Georgia,georgia,W,georgia-tech
georgia,"Tue, Dec 22, 2015",,Clemson,Georgia,georgia,W,clemson
georgia,"Tue, Dec 29, 2015",,Robert Morris,Georgia,georgia,W,robert-morris
georgia,"Sat, Jan 2, 2016",@,Florida,Georgia,georgia,L,florida
georgia,"Wed, Jan 6, 2016",,Missouri,Georgia,georgia,W,missouri
georgia,"Sat, Jan 9, 2016",@,Mississippi,Georgia,georgia,L,mississippi
georgia,"Wed, Jan 13, 2016",,Tennessee,Georgia,georgia,W,tennessee
georgia,"Sat, Jan 16, 2016",,Texas A&M (15),Georgia,georgia,L,texas-am
georgia,"Wed, Jan 20, 2016",@,Missouri,Georgia,georgia,W,missouri
georgia,"Sat, Jan 23, 2016",,Arkansas,Georgia,georgia,W,arkansas
georgia,"Tue, Jan 26, 2016",@,Louisiana State,Georgia,georgia,L,louisiana-state
georgia,"Sat, Jan 30, 2016",@,Baylor (17),Georgia,georgia,L,baylor
georgia,"Tue, Feb 2, 2016",,South Carolina (25),Georgia,georgia,W,south-carolina
georgia,"Sat, Feb 6, 2016",,Auburn,Georgia,georgia,W,auburn
georgia,"Tue, Feb 9, 2016",@,Kentucky (22),Georgia,georgia,L,kentucky
georgia,"Sat, Feb 13, 2016",@,Mississippi State,Georgia,georgia,W,mississippi-state
georgia,"Tue, Feb 16, 2016",,Florida,Georgia,georgia,L,florida
georgia,"Sat, Feb 20, 2016",@,Vanderbilt,Georgia,georgia,L,vanderbilt
georgia,"Wed, Feb 24, 2016",@,Auburn,Georgia,georgia,L,auburn
georgia,"Sat, Feb 27, 2016",,Mississippi,Georgia,georgia,W,mississippi
georgia,"Thu, Mar 3, 2016",@,South Carolina,Georgia,georgia,W,south-carolina
georgia,"Sat, Mar 5, 2016",,Alabama,Georgia,georgia,W,alabama
gonzaga,"Wed, Nov 18, 2015",,Northern Arizona,Gonzaga,gonzaga,W,northern-arizona
gonzaga,"Sat, Nov 21, 2015",,Mount St. Mary's,Gonzaga,gonzaga,W,mount-st-marys
gonzaga,"Wed, Dec 2, 2015",@,Washington State,Gonzaga,gonzaga,W,washington-state
gonzaga,"Sat, Dec 5, 2015",,Arizona (19),Gonzaga,gonzaga,L,arizona
gonzaga,"Tue, Dec 8, 2015",,Montana,Gonzaga,gonzaga,W,montana
gonzaga,"Sat, Dec 12, 2015",,UCLA,Gonzaga,gonzaga,L,ucla
gonzaga,"Mon, Dec 14, 2015",,Saint Martin's,Gonzaga,gonzaga,W,saint-martins
gonzaga,"Mon, Dec 21, 2015",,Pepperdine,Gonzaga,gonzaga,W,pepperdine
gonzaga,"Wed, Dec 23, 2015",,Loyola Marymount,Gonzaga,gonzaga,W,loyola-marymount
gonzaga,"Thu, Dec 31, 2015",@,Santa Clara,Gonzaga,gonzaga,W,santa-clara
gonzaga,"Sat, Jan 2, 2016",@,San Francisco,Gonzaga,gonzaga,W,san-francisco
gonzaga,"Sat, Jan 9, 2016",,Portland,Gonzaga,gonzaga,W,portland
gonzaga,"Thu, Jan 14, 2016",,Brigham Young,Gonzaga,gonzaga,L,brigham-young
gonzaga,"Sat, Jan 16, 2016",,San Diego,Gonzaga,gonzaga,W,san-diego
gonzaga,"Thu, Jan 21, 2016",@,Saint Mary's (CA),Gonzaga,gonzaga,L,saint-marys-ca
gonzaga,"Sat, Jan 23, 2016",@,Pacific,Gonzaga,gonzaga,W,pacific
gonzaga,"Thu, Jan 28, 2016",,Santa Clara,Gonzaga,gonzaga,W,santa-clara
gonzaga,"Sat, Jan 30, 2016",,San Francisco,Gonzaga,gonzaga,W,san-francisco
gonzaga,"Thu, Feb 4, 2016",@,Loyola Marymount,Gonzaga,gonzaga,W,loyola-marymount
gonzaga,"Sat, Feb 6, 2016",@,Pepperdine,Gonzaga,gonzaga,W,pepperdine
gonzaga,"Thu, Feb 11, 2016",@,Portland,Gonzaga,gonzaga,W,portland
gonzaga,"Sat, Feb 13, 2016",@,Southern Methodist (16),Gonzaga,gonzaga,L,southern-methodist
gonzaga,"Thu, Feb 18, 2016",,Pacific,Gonzaga,gonzaga,W,pacific
gonzaga,"Sat, Feb 20, 2016",,Saint Mary's (CA),Gonzaga,gonzaga,L,saint-marys-ca
gonzaga,"Thu, Feb 25, 2016",@,San Diego,Gonzaga,gonzaga,W,san-diego
gonzaga,"Sat, Feb 27, 2016",@,Brigham Young,Gonzaga,gonzaga,W,brigham-young
grambling,"Fri, Nov 13, 2015",@,East Carolina,Grambling,grambling,L,east-carolina
grambling,"Sat, Nov 14, 2015",@,Mid-Atlantic Christian,Grambling,grambling,W,mid-atlantic-christian
grambling,"Tue, Nov 17, 2015",@,Ohio State,Grambling,grambling,L,ohio-state
grambling,"Thu, Nov 19, 2015",@,Memphis,Grambling,grambling,L,memphis
grambling,"Sat, Nov 21, 2015",,Louisiana Tech,Grambling,grambling,L,louisiana-tech
grambling,"Wed, Nov 25, 2015",@,Texas-Arlington,Grambling,grambling,L,texas-arlington
grambling,"Mon, Nov 30, 2015",,Selma University,Grambling,grambling,W,selma-university
grambling,"Wed, Dec 2, 2015",@,Marquette,Grambling,grambling,L,marquette
grambling,"Thu, Dec 17, 2015",@,North Carolina A&T,Grambling,grambling,L,north-carolina-at
grambling,"Sat, Dec 19, 2015",@,Virginia Tech,Grambling,grambling,L,virginia-tech
grambling,"Sat, Jan 2, 2016",,Alabama A&M,Grambling,grambling,W,alabama-am
grambling,"Mon, Jan 4, 2016",,Alabama State,Grambling,grambling,W,alabama-state
grambling,"Wed, Jan 6, 2016",,Jarvis Christian,Grambling,grambling,W,jarvis-christian
grambling,"Sat, Jan 9, 2016",@,Southern,Grambling,grambling,L,southern
grambling,"Mon, Jan 11, 2016",@,Alcorn State,Grambling,grambling,L,alcorn-state
grambling,"Sat, Jan 16, 2016",,Prairie View,Grambling,grambling,W,prairie-view
grambling,"Mon, Jan 18, 2016",,Texas Southern,Grambling,grambling,L,texas-southern
grambling,"Sat, Jan 23, 2016",@,Jackson State,Grambling,grambling,L,jackson-state
grambling,"Sat, Jan 30, 2016",@,Arkansas-Pine Bluff,Grambling,grambling,L,arkansas-pine-bluff
grambling,"Mon, Feb 1, 2016",@,Mississippi Valley State,Grambling,grambling,L,mississippi-valley-state
grambling,"Sat, Feb 6, 2016",,Southern,Grambling,grambling,L,southern
grambling,"Mon, Feb 8, 2016",,Alcorn State,Grambling,grambling,L,alcorn-state
grambling,"Sat, Feb 13, 2016",@,Prairie View,Grambling,grambling,L,prairie-view
grambling,"Mon, Feb 15, 2016",@,Texas Southern,Grambling,grambling,L,texas-southern
grambling,"Sat, Feb 20, 2016",,Jackson State,Grambling,grambling,L,jackson-state
grambling,"Sat, Feb 27, 2016",,Arkansas-Pine Bluff,Grambling,grambling,L,arkansas-pine-bluff
grambling,"Mon, Feb 29, 2016",,Mississippi Valley State,Grambling,grambling,L,mississippi-valley-state
grambling,"Thu, Mar 3, 2016",@,Alabama A&M,Grambling,grambling,W,alabama-am
grambling,"Sat, Mar 5, 2016",@,Alabama State,Grambling,grambling,L,alabama-state
grand-canyon,"Fri, Nov 13, 2015",,Portland State,Grand Canyon,grand-canyon,W,portland-state
grand-canyon,"Tue, Nov 17, 2015",,Black Hills State,Grand Canyon,grand-canyon,W,black-hills-state
grand-canyon,"Thu, Nov 19, 2015",,Alcorn State,Grand Canyon,grand-canyon,W,alcorn-state
grand-canyon,"Mon, Nov 23, 2015",,Mississippi Valley State,Grand Canyon,grand-canyon,W,mississippi-valley-state
grand-canyon,"Mon, Nov 30, 2015",,Hampton,Grand Canyon,grand-canyon,W,hampton
grand-canyon,"Thu, Dec 3, 2015",,Central Michigan,Grand Canyon,grand-canyon,W,central-michigan
grand-canyon,"Sat, Dec 5, 2015",@,Louisville (24),Grand Canyon,grand-canyon,L,louisville
grand-canyon,"Tue, Dec 8, 2015",,Southern,Grand Canyon,grand-canyon,W,southern
grand-canyon,"Sun, Dec 13, 2015",,Nebraska-Omaha,Grand Canyon,grand-canyon,L,nebraska-omaha
grand-canyon,"Tue, Dec 15, 2015",,Delaware State,Grand Canyon,grand-canyon,W,delaware-state
grand-canyon,"Fri, Dec 18, 2015",@,San Diego State,Grand Canyon,grand-canyon,W,san-diego-state
grand-canyon,"Mon, Dec 28, 2015",@,Southern Illinois-Edwardsville,Grand Canyon,grand-canyon,W,southern-illinois-edwardsville
grand-canyon,"Sun, Jan 3, 2016",,Bethune-Cookman,Grand Canyon,grand-canyon,W,bethune-cookman
grand-canyon,"Thu, Jan 7, 2016",,Texas-Rio Grande Valley,Grand Canyon,grand-canyon,W,texas-pan-american
grand-canyon,"Sat, Jan 9, 2016",,New Mexico State,Grand Canyon,grand-canyon,W,new-mexico-state
grand-canyon,"Sat, Jan 16, 2016",,Utah Valley,Grand Canyon,grand-canyon,W,utah-valley
grand-canyon,"Thu, Jan 21, 2016",@,Chicago State,Grand Canyon,grand-canyon,W,chicago-state
grand-canyon,"Sat, Jan 23, 2016",@,Missouri-Kansas City,Grand Canyon,grand-canyon,W,missouri-kansas-city
