"Team_ID","Date","Network","Type","Var.5","Opponent","Conf","Var.8"
"appalachian-state","Sat, Feb 13, 2016","","REG","@","Texas-Arlington","Sun Belt","L"
"appalachian-state","Thu, Feb 18, 2016","","REG","","South Alabama","Sun Belt","L"
"appalachian-state","Sat, Feb 20, 2016","","REG","","Troy","Sun Belt","W"
"appalachian-state","Thu, Feb 25, 2016","","REG","@","Georgia Southern","Sun Belt","L"
"appalachian-state","Sat, Feb 27, 2016","","REG","@","Georgia State","Sun Belt","L"
"appalachian-state","Thu, Mar 3, 2016","","REG","","Arkansas-Little Rock","Sun Belt","W"
"appalachian-state","Sat, Mar 5, 2016","","REG","","Arkansas State","Sun Belt","W"
"arizona-state","Fri, Nov 13, 2015","","REG","","Sacramento State","Big Sky","L"
"arizona-state","Mon, Nov 16, 2015","","REG","","Belmont","OVC","W"
"arizona-state","Wed, Nov 18, 2015","","REG","","Kennesaw State","A-Sun","W"
"arizona-state","Mon, Nov 23, 2015","","REG","N","North Carolina State","ACC","W"
"arizona-state","Tue, Nov 24, 2015","","REG","N","Marquette","Big East","L"
"arizona-state","Sun, Nov 29, 2015","","REG","","UC-Santa Barbara","Big West","W"
"arizona-state","Wed, Dec 2, 2015","","REG","@","Creighton","Big East","W"
"arizona-state","Sat, Dec 5, 2015","","REG","","Texas A&M (18)","SEC","W"
"arizona-state","Sat, Dec 12, 2015","","REG","@","Kentucky (5)","SEC","L"
"arizona-state","Wed, Dec 16, 2015","","REG","@","Nevada-Las Vegas","MWC","W"
"arizona-state","Sat, Dec 19, 2015","","REG","","Houston Baptist","Southland","W"
"arizona-state","Tue, Dec 22, 2015","","REG","","Stephen F. Austin","Southland","W"
"arizona-state","Mon, Dec 28, 2015","","REG","","Cal State Bakersfield","WAC","W"
"arizona-state","Sun, Jan 3, 2016","","REG","","Arizona (8)","Pac-12","L"
"arizona-state","Thu, Jan 7, 2016","","REG","@","Southern California","Pac-12","L"
"arizona-state","Sat, Jan 9, 2016","","REG","@","UCLA","Pac-12","L"
"arizona-state","Thu, Jan 14, 2016","","REG","","Washington State","Pac-12","W"
"arizona-state","Sat, Jan 16, 2016","","REG","","Washington","Pac-12","L"
"arizona-state","Thu, Jan 21, 2016","","REG","@","University of California","Pac-12","L"
"arizona-state","Sat, Jan 23, 2016","","REG","@","Stanford","Pac-12","L"
"arizona-state","Thu, Jan 28, 2016","","REG","","Oregon State","Pac-12","W"
"arizona-state","Sun, Jan 31, 2016","","REG","","Oregon (23)","Pac-12","L"
"arizona-state","Wed, Feb 3, 2016","","REG","@","Washington","Pac-12","L"
"arizona-state","Sat, Feb 6, 2016","","REG","@","Washington State","Pac-12","W"
"arizona-state","Fri, Feb 12, 2016","","REG","","Southern California (23)","Pac-12","W"
"arizona-state","Sun, Feb 14, 2016","","REG","","UCLA","Pac-12","L"
"arizona-state","Wed, Feb 17, 2016","","REG","@","Arizona (12)","Pac-12","L"
"arizona-state","Thu, Feb 25, 2016","","REG","@","Utah (22)","Pac-12","L"
"arizona-state","Sun, Feb 28, 2016","","REG","@","Colorado","Pac-12","L"
"arizona-state","Thu, Mar 3, 2016","","REG","","Stanford","Pac-12","W"
"arizona-state","Sat, Mar 5, 2016","","REG","","University of California (25)","Pac-12","L"
"arizona-state","Date","Network","Type","","Opponent","Conf",""
"arizona-state","Wed, Mar 9, 2016","","CTOURN","N","Oregon State","Pac-12","L"
"arizona","Fri, Nov 13, 2015","","REG","","Pacific","WCC","W"
"arizona","Mon, Nov 16, 2015","","REG","","Bradley","MVC","W"
"arizona","Thu, Nov 19, 2015","","REG","","Boise State","MWC","W"
"arizona","Sun, Nov 22, 2015","","REG","","Northwestern State","Southland","W"
"arizona","Thu, Nov 26, 2015","","REG","N","Santa Clara","WCC","W"
"arizona","Fri, Nov 27, 2015","","REG","N","Providence","Big East","L"
"arizona","Sun, Nov 29, 2015","","REG","N","Boise State","MWC","W"
"arizona","Sat, Dec 5, 2015","","REG","@","Gonzaga (13)","WCC","W"
"arizona","Wed, Dec 9, 2015","","REG","","Fresno State","MWC","W"
"arizona","Sun, Dec 13, 2015","","REG","","Missouri","SEC","W"
"arizona","Wed, Dec 16, 2015","","REG","","Northern Arizona","Big Sky","W"
"arizona","Sat, Dec 19, 2015","","REG","","Nevada-Las Vegas","MWC","W"
"arizona","Tue, Dec 22, 2015","","REG","","Long Beach State","Big West","W"
"arizona","Sun, Jan 3, 2016","","REG","@","Arizona State","Pac-12","W"
"arizona","Thu, Jan 7, 2016","","REG","@","UCLA","Pac-12","L"
"arizona","Sat, Jan 9, 2016","","REG","@","Southern California","Pac-12","L"
"arizona","Thu, Jan 14, 2016","","REG","","Washington","Pac-12","W"
"arizona","Sat, Jan 16, 2016","","REG","","Washington State","Pac-12","W"
"arizona","Thu, Jan 21, 2016","","REG","@","Stanford","Pac-12","W"
"arizona","Sat, Jan 23, 2016","","REG","@","University of California","Pac-12","L"
"arizona","Thu, Jan 28, 2016","","REG","","Oregon (23)","Pac-12","L"
"arizona","Sat, Jan 30, 2016","","REG","","Oregon State","Pac-12","W"
"arizona","Wed, Feb 3, 2016","","REG","@","Washington State","Pac-12","W"
"arizona","Sat, Feb 6, 2016","","REG","@","Washington","Pac-12","W"
"arizona","Fri, Feb 12, 2016","","REG","","UCLA","Pac-12","W"
"arizona","Sun, Feb 14, 2016","","REG","","Southern California (23)","Pac-12","W"
"arizona","Wed, Feb 17, 2016","","REG","","Arizona State","Pac-12","W"
"arizona","Wed, Feb 24, 2016","","REG","@","Colorado","Pac-12","L"
"arizona","Sat, Feb 27, 2016","","REG","@","Utah (22)","Pac-12","L"
"arizona","Thu, Mar 3, 2016","","REG","","University of California (25)","Pac-12","W"
"arizona","Sat, Mar 5, 2016","","REG","","Stanford","Pac-12","W"
"arizona","Date","Network","Type","","Opponent","Conf",""
"arizona","Thu, Mar 10, 2016","","CTOURN","N","Colorado","Pac-12","W"
"arizona","Fri, Mar 11, 2016","","CTOURN","N","Oregon (8)","Pac-12","L"
"arkansas-little-rock","Sat, Nov 14, 2015","","REG","","Central Baptist","","W"
"arkansas-little-rock","Wed, Nov 18, 2015","","REG","","Centenary (LA)","","W"
"arkansas-little-rock","Sat, Nov 21, 2015","","REG","@","San Diego State","MWC","W"
"arkansas-little-rock","Thu, Nov 26, 2015","","REG","N","East Carolina","AAC","W"
"arkansas-little-rock","Sat, Nov 28, 2015","","REG","@","Tulsa","AAC","W"
"arkansas-little-rock","Tue, Dec 1, 2015","","REG","","Central Arkansas","Southland","W"
"arkansas-little-rock","Sat, Dec 5, 2015","","REG","@","Idaho","Big Sky","W"
"arkansas-little-rock","Sat, Dec 12, 2015","","REG","@","DePaul","Big East","W"
"arkansas-little-rock","Wed, Dec 16, 2015","","REG","@","Central Arkansas","Southland","W"
"arkansas-little-rock","Sun, Dec 20, 2015","","REG","","Northern Arizona","Big Sky","W"
"arkansas-little-rock","Tue, Dec 22, 2015","","REG","@","Texas Tech","Big 12","L"
"arkansas-little-rock","Wed, Dec 30, 2015","","REG","@","South Alabama","Sun Belt","W"
"arkansas-little-rock","Sat, Jan 2, 2016","","REG","@","Troy","Sun Belt","W"
"arkansas-little-rock","Thu, Jan 7, 2016","","REG","","Louisiana-Lafayette","Sun Belt","W"
"arkansas-little-rock","Sat, Jan 9, 2016","","REG","","Louisiana-Monroe","Sun Belt","W"
"arkansas-little-rock","Thu, Jan 14, 2016","","REG","","Appalachian State","Sun Belt","W"
"arkansas-little-rock","Mon, Jan 18, 2016","","REG","@","Arkansas State","Sun Belt","L"
"arkansas-little-rock","Thu, Jan 21, 2016","","REG","@","Texas State","Sun Belt","W"
"arkansas-little-rock","Sat, Jan 23, 2016","","REG","@","Texas-Arlington","Sun Belt","W"
"arkansas-little-rock","Thu, Jan 28, 2016","","REG","","Georgia Southern","Sun Belt","W"
"arkansas-little-rock","Sat, Jan 30, 2016","","REG","","Georgia State","Sun Belt","W"
"arkansas-little-rock","Thu, Feb 4, 2016","","REG","","Troy","Sun Belt","W"
"arkansas-little-rock","Sat, Feb 6, 2016","","REG","","South Alabama","Sun Belt","W"
"arkansas-little-rock","Thu, Feb 11, 2016","","REG","@","Louisiana-Monroe","Sun Belt","L"
"arkansas-little-rock","Sat, Feb 13, 2016","","REG","@","Louisiana-Lafayette","Sun Belt","W"
"arkansas-little-rock","Thu, Feb 18, 2016","","REG","@","Georgia State","Sun Belt","W"
"arkansas-little-rock","Sat, Feb 20, 2016","","REG","@","Georgia Southern","Sun Belt","W"
"arkansas-little-rock","Thu, Feb 25, 2016","","REG","","Texas-Arlington","Sun Belt","W"
"arkansas-little-rock","Sat, Feb 27, 2016","","REG","","Texas State","Sun Belt","W"
"arkansas-little-rock","Tue, Mar 1, 2016","","REG","","Arkansas State","Sun Belt","W"
"arkansas-little-rock","Thu, Mar 3, 2016","","REG","@","Appalachian State","Sun Belt","L"
"arkansas-little-rock","Date","Network","Type","","Opponent","Conf",""
"arkansas-little-rock","Sat, Mar 12, 2016","","CTOURN","N","Louisiana-Lafayette","Sun Belt","W"
"arkansas-little-rock","Date","Network","Type","","Opponent","Conf",""
"arkansas-little-rock","Sun, Mar 13, 2016","","REG","N","Louisiana-Monroe","Sun Belt",""
"arkansas-pine-bluff","Fri, Nov 13, 2015","","REG","@","Seattle","WAC","W"
"arkansas-pine-bluff","Mon, Nov 16, 2015","","REG","@","Oklahoma State","Big 12","L"
"arkansas-pine-bluff","Fri, Nov 20, 2015","","REG","@","Michigan State (13)","Big Ten","L"
"arkansas-pine-bluff","Sun, Nov 22, 2015","","REG","@","Cincinnati","AAC","L"
"arkansas-pine-bluff","Tue, Nov 24, 2015","","REG","@","Nebraska","Big Ten","L"
"arkansas-pine-bluff","Fri, Nov 27, 2015","","REG","N","Army","Patriot","L"
"arkansas-pine-bluff","Sat, Nov 28, 2015","","REG","N","Southeastern Louisiana","Southland","W"
"arkansas-pine-bluff","Wed, Dec 2, 2015","","REG","@","Hawaii","Big West","L"
"arkansas-pine-bluff","Sat, Dec 5, 2015","","REG","@","Virginia Tech","ACC","L"
"arkansas-pine-bluff","Sun, Dec 13, 2015","","REG","@","Iowa State (4)","Big 12","L"
"arkansas-pine-bluff","Tue, Dec 15, 2015","","REG","@","Santa Clara","WCC","L"
"arkansas-pine-bluff","Sat, Dec 19, 2015","","REG","@","Texas Tech","Big 12","L"
"arkansas-pine-bluff","Mon, Dec 21, 2015","","REG","@","Ohio","MAC","L"
"arkansas-pine-bluff","Tue, Dec 29, 2015","","REG","@","Missouri","SEC","L"
"arkansas-pine-bluff","Mon, Jan 4, 2016","","REG","@","Mississippi Valley State","SWAC","L"
"arkansas-pine-bluff","Sat, Jan 9, 2016","","REG","@","Alabama A&M","SWAC","L"
"arkansas-pine-bluff","Mon, Jan 11, 2016","","REG","@","Alabama State","SWAC","W"
"arkansas-pine-bluff","Sat, Jan 16, 2016","","REG","","Southern","SWAC","L"
"arkansas-pine-bluff","Mon, Jan 18, 2016","","REG","","Alcorn State","SWAC","L"
"arkansas-pine-bluff","Sat, Jan 23, 2016","","REG","@","Prairie View","SWAC","W"
"arkansas-pine-bluff","Mon, Jan 25, 2016","","REG","@","Texas Southern","SWAC","L"
"arkansas-pine-bluff","Sat, Jan 30, 2016","","REG","","Grambling","SWAC","W"
"arkansas-pine-bluff","Mon, Feb 1, 2016","","REG","","Jackson State","SWAC","L"
"arkansas-pine-bluff","Sat, Feb 6, 2016","","REG","","Alabama A&M","SWAC","L"
"arkansas-pine-bluff","Mon, Feb 8, 2016","","REG","","Alabama State","SWAC","W"
"arkansas-pine-bluff","Sat, Feb 13, 2016","","REG","@","Southern","SWAC","L"
"arkansas-pine-bluff","Mon, Feb 15, 2016","","REG","@","Alcorn State","SWAC","L"
"arkansas-pine-bluff","Sat, Feb 20, 2016","","REG","","Prairie View","SWAC","L"
"arkansas-pine-bluff","Mon, Feb 22, 2016","","REG","","Texas Southern","SWAC","L"
"arkansas-pine-bluff","Sat, Feb 27, 2016","","REG","@","Grambling","SWAC","W"
"arkansas-pine-bluff","Mon, Feb 29, 2016","","REG","@","Jackson State","SWAC","L"
"arkansas-pine-bluff","Sat, Mar 5, 2016","","REG","","Mississippi Valley State","SWAC","W"
"arkansas-pine-bluff","Date","Network","Type","","Opponent","Conf",""
"arkansas-pine-bluff","Tue, Mar 8, 2016","","CTOURN","N","Alabama A&M","SWAC","L"
"arkansas-state","Fri, Nov 13, 2015","","REG","@","Southern Illinois-Edwardsville","OVC","L"
"arkansas-state","Mon, Nov 16, 2015","","REG","","Lyon","","W"
"arkansas-state","Wed, Nov 18, 2015","","REG","@","Savannah State","MEAC","L"
"arkansas-state","Sun, Nov 22, 2015","","REG","","Jackson State","SWAC","W"
"arkansas-state","Wed, Nov 25, 2015","","REG","@","Oregon (21)","Pac-12","L"
"arkansas-state","Fri, Nov 27, 2015","","REG","@","Baylor","Big 12","L"
"arkansas-state","Tue, Dec 1, 2015","","REG","@","Missouri","SEC","L"
"arkansas-state","Fri, Dec 4, 2015","","REG","","North Dakota State","Summit","L"
"arkansas-state","Sat, Dec 12, 2015","","REG","","Arkansas-Monticello","","W"
"arkansas-state","Fri, Dec 18, 2015","","REG","@","Tennessee-Martin","OVC","L"
"arkansas-state","Tue, Dec 22, 2015","","REG","","Central Arkansas","Southland","W"
"arkansas-state","Wed, Dec 30, 2015","","REG","@","Troy","Sun Belt","W"
"arkansas-state","Sat, Jan 2, 2016","","REG","@","South Alabama","Sun Belt","W"
"arkansas-state","Thu, Jan 7, 2016","","REG","","Louisiana-Monroe","Sun Belt","W"
"arkansas-state","Sat, Jan 9, 2016","","REG","","Louisiana-Lafayette","Sun Belt","W"
"arkansas-state","Sat, Jan 16, 2016","","REG","","Appalachian State","Sun Belt","L"
"arkansas-state","Mon, Jan 18, 2016","","REG","","Arkansas-Little Rock","Sun Belt","W"
"arkansas-state","Thu, Jan 21, 2016","","REG","@","Texas-Arlington","Sun Belt","L"
"arkansas-state","Sat, Jan 23, 2016","","REG","@","Texas State","Sun Belt","L"
"arkansas-state","Thu, Jan 28, 2016","","REG","","Georgia State","Sun Belt","W"
"arkansas-state","Sat, Jan 30, 2016","","REG","","Georgia Southern","Sun Belt","L"
"arkansas-state","Thu, Feb 4, 2016","","REG","","South Alabama","Sun Belt","W"
"arkansas-state","Sat, Feb 6, 2016","","REG","","Troy","Sun Belt","L"
"arkansas-state","Thu, Feb 11, 2016","","REG","@","Louisiana-Lafayette","Sun Belt","L"
"arkansas-state","Sat, Feb 13, 2016","","REG","@","Louisiana-Monroe","Sun Belt","L"
"arkansas-state","Thu, Feb 18, 2016","","REG","@","Georgia Southern","Sun Belt","L"
"arkansas-state","Sat, Feb 20, 2016","","REG","@","Georgia State","Sun Belt","L"
"arkansas-state","Thu, Feb 25, 2016","","REG","","Texas State","Sun Belt","L"
"arkansas-state","Sat, Feb 27, 2016","","REG","","Texas-Arlington","Sun Belt","L"
"arkansas-state","Tue, Mar 1, 2016","","REG","@","Arkansas-Little Rock","Sun Belt","L"
"arkansas-state","Sat, Mar 5, 2016","","REG","@","Appalachian State","Sun Belt","L"
"arkansas","Fri, Nov 13, 2015","","REG","","Southern","SWAC","W"
"arkansas","Wed, Nov 18, 2015","","REG","","Akron","MAC","L"
"arkansas","Fri, Nov 20, 2015","","REG","","Charleston Southern","Big South","W"
"arkansas","Thu, Nov 26, 2015","","REG","N","Georgia Tech","ACC","L"
"arkansas","Fri, Nov 27, 2015","","REG","N","Stanford","Pac-12","L"
"arkansas","Tue, Dec 1, 2015","","REG","","Northwestern State","Southland","W"
"arkansas","Fri, Dec 4, 2015","","REG","@","Wake Forest","ACC","L"
"arkansas","Tue, Dec 8, 2015","","REG","","Evansville","MVC","W"
"arkansas","Sat, Dec 12, 2015","","REG","","Tennessee Tech","OVC","W"
"arkansas","Sat, Dec 19, 2015","","REG","N","Mercer","Southern","L"
"arkansas","Tue, Dec 22, 2015","","REG","","North Florida","A-Sun","W"
"arkansas","Wed, Dec 30, 2015","","REG","@","Dayton","A-10","L"
"arkansas","Sat, Jan 2, 2016","","REG","@","Texas A&M (20)","SEC","L"
"arkansas","Tue, Jan 5, 2016","","REG","","Vanderbilt","SEC","W"
"arkansas","Sat, Jan 9, 2016","","REG","","Mississippi State","SEC","W"
"arkansas","Tue, Jan 12, 2016","","REG","@","Missouri","SEC","W"
"arkansas","Sat, Jan 16, 2016","","REG","@","Louisiana State","SEC","L"
"arkansas","Thu, Jan 21, 2016","","REG","","Kentucky (23)","SEC","L"
"arkansas","Sat, Jan 23, 2016","","REG","@","Georgia","SEC","L"
"arkansas","Wed, Jan 27, 2016","","REG","","Texas A&M (5)","SEC","W"
"arkansas","Sat, Jan 30, 2016","","REG","","Texas Tech","Big 12","W"
"arkansas","Wed, Feb 3, 2016","","REG","@","Florida","SEC","L"
"arkansas","Sat, Feb 6, 2016","","REG","","Tennessee","SEC","W"
"arkansas","Tue, Feb 9, 2016","","REG","@","Mississippi State","SEC","L"
"arkansas","Sat, Feb 13, 2016","","REG","@","Mississippi","SEC","L"
"arkansas","Wed, Feb 17, 2016","","REG","","Auburn","SEC","L"
"arkansas","Sat, Feb 20, 2016","","REG","","Missouri","SEC","W"
"arkansas","Tue, Feb 23, 2016","","REG","","Louisiana State","SEC","W"
"arkansas","Sat, Feb 27, 2016","","REG","@","Tennessee","SEC","W"
"arkansas","Wed, Mar 2, 2016","","REG","@","Alabama","SEC","W"
"arkansas","Sat, Mar 5, 2016","","REG","","South Carolina","SEC","L"
"arkansas","Date","Network","Type","","Opponent","Conf",""
"arkansas","Thu, Mar 10, 2016","","CTOURN","N","Florida","SEC","L"
"army","Fri, Nov 13, 2015","","REG","","Ferrum","","W"
"army","Sun, Nov 15, 2015","","REG","@","Binghamton","AEC","W"
"army","Wed, Nov 18, 2015","","REG","@","Fairleigh Dickinson","NEC","W"
"army","Sun, Nov 22, 2015","","REG","@","George Washington","A-10","L"
"army","Tue, Nov 24, 2015","","REG","@","Tennessee","SEC","L"
"army","Fri, Nov 27, 2015","","REG","N","Arkansas-Pine Bluff","SWAC","W"
"army","Sat, Nov 28, 2015","","REG","","Gardner-Webb","Big South","W"
"army","Wed, Dec 2, 2015","","REG","@","Maine","AEC","W"
"army","Tue, Dec 8, 2015","","REG","@","Bryant","NEC","W"
"army","Sat, Dec 12, 2015","","REG","@","Air Force","MWC","W"
"army","Sun, Dec 20, 2015","","REG","","Marist","MAAC","L"
"army","Mon, Dec 28, 2015","","REG","","Monmouth","MAAC","W"
"army","Wed, Dec 30, 2015","","REG","@","Lehigh","Patriot","W"
"army","Sat, Jan 2, 2016","","REG","","Bucknell","Patriot","L"
"army","Wed, Jan 6, 2016","","REG","","Lafayette","Patriot","L"
"army","Sat, Jan 9, 2016","","REG","@","Loyola (MD)","Patriot","W"
"army","Wed, Jan 13, 2016","","REG","@","Colgate","Patriot","L"
"army","Sun, Jan 17, 2016","","REG","","American","Patriot","W"
"army","Wed, Jan 20, 2016","","REG","@","Holy Cross","Patriot","L"
"army","Wed, Jan 27, 2016","","REG","","Boston University","Patriot","L"
"army","Sat, Jan 30, 2016","","REG","@","Bucknell","Patriot","L"
"army","Mon, Feb 1, 2016","","REG","","Navy","Patriot","L"
"army","Wed, Feb 3, 2016","","REG","@","Lafayette","Patriot","W"
"army","Sat, Feb 6, 2016","","REG","","Loyola (MD)","Patriot","L"
"army","Mon, Feb 8, 2016","","REG","","Colgate","Patriot","W"
"army","Sat, Feb 13, 2016","","REG","@","American","Patriot","W"
"army","Wed, Feb 17, 2016","","REG","","Holy Cross","Patriot","W"
"army","Sat, Feb 20, 2016","","REG","@","Navy","Patriot","W"
"army","Tue, Feb 23, 2016","","REG","@","Boston University","Patriot","W"
"army","Sat, Feb 27, 2016","","REG","","Lehigh","Patriot","L"
"army","Thu, Mar 3, 2016","","REG","","Colgate","Patriot","W"
"army","Sun, Mar 6, 2016","","REG","","Holy Cross","Patriot","L"
"auburn","Fri, Nov 13, 2015","","REG","","Alabama-Birmingham","CUSA","W"
"auburn","Tue, Nov 17, 2015","","REG","","Colorado","Pac-12","L"
"auburn","Fri, Nov 20, 2015","","REG","","Georgia Southern","Sun Belt","W"
"auburn","Fri, Nov 27, 2015","","REG","","Northwestern State","Southland","W"
"auburn","Wed, Dec 2, 2015","","REG","@","Coastal Carolina","Big South","W"
"auburn","Sat, Dec 12, 2015","","REG","@","Middle Tennessee","CUSA","L"
"auburn","Tue, Dec 15, 2015","","REG","","Mercer","Southern","W"
"auburn","Sat, Dec 19, 2015","","REG","@","Xavier (10)","Big East","L"
"auburn","Tue, Dec 22, 2015","","REG","N","New Mexico","MWC","W"
"auburn","Wed, Dec 23, 2015","","REG","N","Harvard","Ivy","L"
"auburn","Fri, Dec 25, 2015","","REG","@","Hawaii","Big West","L"
"auburn","Sat, Jan 2, 2016","","REG","","Tennessee","SEC","W"
"auburn","Tue, Jan 5, 2016","","REG","","South Carolina (22)","SEC","L"
"auburn","Sat, Jan 9, 2016","","REG","@","Missouri","SEC","L"
"auburn","Tue, Jan 12, 2016","","REG","@","Vanderbilt","SEC","L"
"auburn","Sat, Jan 16, 2016","","REG","","Kentucky (14)","SEC","W"
"auburn","Tue, Jan 19, 2016","","REG","","Alabama","SEC","W"
"auburn","Sat, Jan 23, 2016","","REG","@","Florida","SEC","L"
"auburn","Wed, Jan 27, 2016","","REG","@","Mississippi","SEC","L"
"auburn","Sat, Jan 30, 2016","","REG","","Oklahoma State","Big 12","L"
"auburn","Tue, Feb 2, 2016","","REG","","Louisiana State","SEC","L"
"auburn","Sat, Feb 6, 2016","","REG","@","Georgia","SEC","L"
"auburn","Tue, Feb 9, 2016","","REG","@","Tennessee","SEC","L"
"auburn","Sat, Feb 13, 2016","","REG","","Vanderbilt","SEC","L"
"auburn","Wed, Feb 17, 2016","","REG","@","Arkansas","SEC","W"
